expression	H3K14ac	H3K18ac	H3K23ac	H3K27ac	H3K27me1	H3K27me2	H3K27me3	H3K36ac	H3K36me1	H3K36me3	H3K4ac	H3K4me1	H3K4me2	H3K4me3	H3K79me1	H3K79me2	H3K79me3	H3K9ac	H3K9me1	H3K9me2	H3K9me3	H3R2me1	H3R2me2	H4K12ac	H4K16ac	H4K20me1	H4K20me3	H4K5ac	H4K8ac	H4K91ac	H4R3me2
5.16079803264565	330	949.5	265	808.5	590	100	590	388	235	440	355	1444.75	1565.5	4228.5	180	120	438.665	610.5	1244.5	120	85	465	382	489	534	200	60	980	920	633	200
3.88303385090653	600	856	120	60	373	659.33	975	996	484	840	570	560	280	675	120	90	497	330	367	265	96	612	290	120	1329.335	259	90	240	360	1080	335
4.51692661379403	600	120	300	180	120	170	1284	612	278	634	170	145	160	180	30	0	294	240	145	120	0	200	145	650	590	60	90	540	292	0	235
6.31752382802451	240	300	190	160	306	384	110	240	391	934	280	300	115	525	30	60	305	502	290	168.75	85	316	355	240	630	205	83	360	180	512	355
2.92061694803635	240	120	360	110	150	572	1207.5	180	320	890	230	300	150	370	0	30	504	240	175	120	0	347	374.25	180	778	140	60	240	596	120	456
5.0868306100409	263	200	30	115	319	268	550	142	628	410	290	330	180	554	90	60	745	316	325	85	25	541	385	30	738	205	90	300	270	315	379
2.81607556290143	480	230	480	230	30	255	666	0	256	672	0	30	60	452	90	60	253	120	150	315	110	176	272	300	464	30	85	120	60	0	253
3.29585538435138	290.25	30	60	30	90	569	504	150	350	810	175	350	170	447	30	30	522	150	325	30	0	564	205	198	610	233	85	200	210	110	375
8.03509106966936	180	1648.085	327	5172.585	584.335	140	60	3375.335	173	230	1404.415	706	1621.835	10869.995	421	692	644	3294.335	1563.75	90	90	355	202	647	588.5	1057.75	145	875	1823.665	365	160
8.95301872213004	1430	6511.17	1295	8654.165	1049.5	335	270	4369.5	542	696	5314.5	2327.5	2173.665	8758.335	473	739.665	1434	4953.5	1691.5	315	135	696	385	1874	2096.5	150	136	4127	2566	5350.17	308
6.72043605462587	320	1642	120	350	1324.25	300	610	630	495	1110	916	2464.25	621	447.5	2291.915	240	771	480	1087.665	120	25	1096.335	463	260	1414	9411.835	150	838	360	1486	400
4.2180260934254	60	0	60	120	280	474	280	60	210	770	60	209	30	181	60	0	270	90	85	313.75	80	547	257	150	150	30	110	90	30	40	196
8.41580145638604	712	1040	617	866	2618	442	620	670	600	3557.5	1048.5	6857.83	2327.915	489	2187	4596.5	6488.745	360	4555.415	180	55	750	290	670	1203	4886.08	85	952	1058	985	361
4.71441016678045	300	110	240	120	297.25	702.5	2576	300	618	1030	0	150	205	605	0	90	1078.25	500	160	435	240	396	405	120	360	120	30	300	120	0	423
6.5118448789243	0	0	0	0	30	0	0	0	0	0	0	139	30	75	30	30	35	164	53	0	0	0	0	60	60	0	0	120	0	120	0
4.99828602141505	90	145	115	0	150	85	1097	180	200	650	110	599.665	260	2346	142	90	500	140	588	90	125	603	170	150	120	173	80	267	390	90	180
4.98765662852585	420	0	300	60	310	290	680	360	473	720	120	145	57	187	30	30	339	300	90	175	110	367.5	221	226	540	120	55	180	240	0	225
6.03924586923403	420	2295.335	654	1142	645	262	930	2011	491	884	1212	2702	1102	3529.58	899	210	510	1192	1478.5	205	30	587	325	656	1584	828	90	2050.665	2060.5	2117	145
5.14917329936008	180	312	30	80	495	753	580	90	285	770	150	439	145	482	60	30	634	304	331.335	150	115	516	285	175	476	360	120	239	314	85	223
3.99184476561766	120	0	60	25	180	140	290	30	85	520	20	57	25	140	30	0	90	0	55	219	135	114	180	0	160	0	120	0	0	0	180
4.13746391579104	0	160	416	50	354	490	834	60	311.165	960	120	116.25	60	401	30	30	710	476	168	857	469.5	373	418	300	420	90	684	240	60	0	270
10.6209248256617	836.335	2982.915	1119	5541.165	536	110	280	2511.915	477	1490	2316.25	2073	3171	29307.33	1382.665	3007.58	6686	3668.585	1745.165	215	165	766	345	1061	927	1451.165	120	3065.165	1882.25	2180.585	235
4.01914227357372	476	1988.335	408	1904	951.5	605	340	1020	365	939.335	978	5103.58	796.5	525	300	270	664	352.5	1116.75	120	55	732	360	780	898	268	180	2225	2110.5	1804.335	432
7.0008666796059	704	5217.335	360	5140.84	1216.665	240	360	3320.165	668	808	3861	5685.835	1455.415	10919.17	1058	173	449	3603.835	2258.75	175	80	1311.5	662	1018	2191.835	2666.665	60	2340	2636	4375	170
3.70980522495801	300	1510	300	2247.665	1250.5	265	160	400	417	1148.5	740	5457.995	1579.25	2215.08	620	90	408	1050	3010.415	145	75	683	370	652	1069.335	2688.33	114	1172	1116	1688	278
3.0650530912607	600	1136	60	120	355	570.5	1048	812	605.5	968	690	535	240	576	150	150	778	440	325	290	30	737.5	526	240	714	360	195	660	360	1080	500
5.09265757957365	418	952	240	220	1102.5	275	210	1229	656	1695	1174	1189	225	482	984	240	597	320	481	235	0	723	295	240	1576	140	90	1188	598	1548	575
4.76638897066376	240	60	120	160	280	300	640	60	269	267	60	60	0	191	30	30	360.165	120	80	344.5	210	290	90	240	180	60	220	60	60	60	297
5.8592351636444	330	180	180	30	235	465	1988	150	459	620	55	150	60	654	60	0	756	200	235	342	270	470	435	150	420	150	120	60	87	0	344.165
3.0296939900864	1234	2649.335	476	440	488	876	832	1164	373	910	1210	1037.5	398	617	30	30	916.5	524	692	502	220	670	293	360	758	60	297	1136	420	1170	529
4.66248486539572	240	240	0	300	680	230	160	240	354.5	1411.335	380	641.665	115	565	145	0	354.165	60	445	120	25	533	266	540	1853.335	697.5	30	540	120	1688	308
5.13816328564909	752.5	2804.665	240	2471.335	1204.25	325	120	1556.5	425	660	2168	2356.75	640	2221.5	1374.5	643	1522.335	1491.5	700	409	25	669	646.665	1475	4892.5	462	115	3088	3542	3524.5	327
7.53800259507302	408	4413.5	582	7059	708	80	280	3313	415	510	3534.5	3612.085	2366.915	11798.09	1330.25	1719.915	2996.75	3369.335	2375.58	90	110	581	610.665	1346	1732	2088.165	150	2666	1428	6922.5	205
3.89341494435355	264	55	60	30	120	547	814	60	175	680	140	265	145	220	60	30	203	60	173	328	0	465	205	90	180	90	30	180	90	30	256.5
4.01499827865566	480	120	120	120	145	395	1230.67	240	265	1186	180	170	140	300	0	60	265	240	90	150	25	439	438	240	410	60	140	540	350	60	557.5
5.89702885982359	698	682	180	1326	690	190	110	300	378	1660	798	6364.59	765	322	2110.915	747	1283.665	650	1502	90	90	530	591	944	1538	4648.165	140	1102	946.5	1542	552
3.12312674876298	200	590	350	0	266	464	1016	480	392	742	420	385	60	326	180	60	573	300	240	90	30	439	375	300	750	287	55	530	404	530	313
5.00576981013589	400	100	180	120	145	236	1702	418	353	946	180	30	90	670	90	60	305	230	120	388	454	140	390	300	770	180	90	0	180	50	258
2.84447324221185	360	160	300	120	120	335	600	230	279	788	0	275	145	320	120	30	435	240	235	377	130	487	208	240	420	280	60	172	120	120	317
4.21065391995579	90	166.25	30	60	180	265	510	120	205	600	30	115	60	115	30	0	208	90	56	30	25	140	233.75	90	120	0	90	60	150	30	150
10.2022912992534	878	3568.5	928	7364	1067.5	140	340	3880.665	360	1316	3552.665	1350	1720.75	19417.735	676.5	2485	2996	6333.335	1911.25	375	245	449.165	326	2760	3083	245.25	831	6134.5	4158.5	2748	494.75
2.82025921218887	706	350	180	60	235	637	1510	360	429	1568	410	225	150	682.665	30	120	530	510	285	165	102	851	295	229.335	660	210	90	300	240	180	349
4.54582031383296	210	562	150	120	518	225	452	651	135	290	417	876.165	175	247.5	60	30	295	145	295	325	55	258	305	130	180	90	60	449	240	576	325
4.17786582807534	420	120	60	120	471	748	604	60	731	1446	100	140	80	515	30	0	1139	120	150	524	753	740.75	265	60	420	30	2816.75	60	300	0	466
4.67914993563594	60	30	120	90	60	103	180	150	145	394	55	180	60	135	175	240	367	55	270	195	25	321	375	60	208	347	30	0	179	25	205
3.8085340706031	300	180	0	180	296	812	2328	180	610	626	60	90	210	568	120	60	669	590	357	587	55	568	170	120	600	120	175	120	240	60	350
3.75091836946327	540	520	236	60	390	449	1796	540	315	1020	450	787	142	559	796	268	900	230	180	30	80	510	240	240	1450	602	180	360	468	1064	460
4.36771407185665	120	60	120	60	290	340	728	300	339	744	100	150	120	303	90	0	485	240	110	300	165	325	374	180	480	145	143	120	120	60	205
4.52275691240881	1122	2802	1696	1904	1256	194	1030	1152	585	1904	1736	4246.245	1869.665	1282.08	300	270	627	1546	2624.5	399	110	517	400	2198	2136	4210.75	270	3092	3188	1288	551
4.26547807111818	30	60	0	0	0	0	0	30	30	0	30	0	0	82	0	0	0	0	0	45	30	60	0	30	0	0	30	0	30	0	0
5.54238056811475	292	311	145	60	480	382	540	240	467	940	205	738	253	501	502	145	682.25	180	629	173	80	708	180	150	380	523	0	237	180	449	362
6.21500701884286	120	410	60	180	512	115	230	510	504	2510	352	705	310	250	1109	180	450.5	270	717	145	30	742	390	480	1468	6659.5	80	900	540	640	308
6.86773504629828	270	1166.75	295	1325.5	1137.75	324	290	932	617	966	1150	3576.245	1974.5	12562.43	693	120	325	1136	1543.915	165	115	661	210	712	683	547	135	1402.5	1372.5	734	375
3.03172663377737	300	60	572	0	227	573	1522	180	335	856	60	264	30	536	90	60	568	330	140	348	110	453	342	240	600	85	60	0	480	0	308
6.00388459796769	360	944	420	1520	295	150	610	720	440	732	844	5041.665	869	3676.245	710	492	1228	700	1179.25	60	55	477	120	654	1225.335	2114.5	198	636	804	1134	251
3.92693132216126	120	85	60	30	90	243.25	2412	60	355	668	0	565	90	661	0	90	1025	110	360	430	155	367	265	150	270	348	90	0	90	60	319
7.15409178237243	420	6679.835	360	5911.335	1675.415	110	290	2846.335	877.25	1286	4686.835	11587.845	1737.665	6630.17	3169.915	805	1171	3499	3477.25	291	60	1163	642.5	1864	3677.335	5567	205	2578	3501.835	8580.335	339
5.61383223799126	240	236	234	180	150	215	664	120	202	674	0	115	30	180	30	30	90	290	180	180	130	328	203	360	360	90	30	226	300	0	235
2.84364404873679	300	2551	210	290	852.5	688	1348.5	1304	770	1256	1207.335	570	180	370	60	60	550.165	340	285	353.335	160	370	418	240	1002	150	229	1210	818	1516	320
4.45865833917725	90	60	60	60	304	190	550	240	235	350	0	85	90	165	30	30	235	60	60	576	315	278	306	120	772	60	180	120	120	110	330
3.77837160560305	360	646	360	180	168	340	1045	534	320	804	520	625	120	344	60	30	682	350	210	210	25	483	265	60	480	30	60	300	180	390	349
4.53335297265713	418	630	60	50	377	390	1418	360	360	1108	706	285	150	451	60	0	744.5	60	339	175	45	527	480	0	360	145	85	420	120	530	426
6.0489477693031	180	240	60	110	235	430	718	60	316	626	220	412	322	437	120	0	371	230	205	266	80	633	180	0	940	282	90	176	240	110	424
5.33318969686562	888	2860	1540	6098.5	1384.165	260	350	1574	600	1136	2467	4960.67	3391.83	7625.075	1788	644	1293	2158	3391	150	80	378	435	1648	2626	1045	90	3663.335	2974.5	2616.335	571
7.01758230491541	360	3417.5	857.5	5538.835	650	60	120	1068	256	810	2400.335	1620	2434.585	16310.585	1302.25	1345	2780.755	3741.335	2366.75	205	25	587	180	858	1146	2615.75	30	1885	1328	2030	219
7.27502791844573	534	566	824	852	1256	243	310	180	420	4488.335	974	4353.83	1214.665	690	2012.415	5382.58	8802.665	420	2702.25	180	157	666	288.25	890	1006	7918.67	145	1122	780	1110.335	363
4.51023458601998	120	80	150	80	30	200	1582	30	252	402	58	180	147	432.5	30	120	240	90	250	196	155	378	260	0	210	90	115	0	60	0	195
6.00913745718515	120	180	0	180	770	170	220	110	569.165	1712	472	1310.415	706	280	2811.415	1462.5	2315.25	50	1200.5	90	30	712.165	830.665	294	1922	16624.01	60	300	510	680	777
4.84191679476012	1182	4735.165	1062	8293.835	1870	309	250	4972	523	620	3897	1568.5	1847.835	15550.425	794	323	327	6219	1578	320	40	560	230	4012	3222	355	120	4867.5	7567.17	4431.5	270
4.017797335453	360	2415	600	726	495	200	622	840	325	566	1324	1735.665	1068	2528.495	505	90	498	1034	1532	200	75	627	450	1054	2375.335	1739	223	1680	1338	2690	335
4.49328733495879	480	300	420	0	415	421	400	120	259	1381.335	60	185	320	535	60	30	573	410	265	287	471	434	145	540	696	90	240	240	294	60	316
5.05790048656337	646	508	660	638	395	330	1215	480	457	650	280	349	658	1017.835	60	0	330	580	407	493	258.335	351	150	778	180	80	0	360	526	60	248
7.50467786178507	714	3662	1152	4888.5	1874.25	240	350	2172	1207.5	1044	2474	11719.165	4849.335	20832.67	2927.915	5699.08	7907.165	2868	5806.915	180	110	1251	285	1254	1644	5112.835	235	1596	1145	2433	370
3.22550977150424	540	218	360	120	324	501	2322	180	342	1306	374	210	150	487	120	60	633	340	205	200	100	655	210	60	540	150	90	370	60	0	402
7.33344449417884	414	2298.5	706	962	1442	165	280	1020	1271.5	566	2232	10582.33	2709	3675.25	3770.75	3243.665	3966.165	1459.335	5032.415	110	105	888	360	476	2728	23853.735	65	760	702	2631.335	315
3.54470880766902	575	1707	298	561.165	849	671.5	550	977	485	1220	1223	2278.75	489	725	175	120	575	436.165	752	289	90	481	270	382	752.25	140	180	1493	759	1208	260
7.02529472941849	1012	3947.335	590	1514	670.25	276.665	744	1360	611	1304.5	2494	7727.665	2857.335	17199.17	1066	901	2006.75	1224	2875.75	115	140	1038.165	660	652	2348	545	172	1918	1504	2915	480
5.48994754669477	120	240	180	170	235	191.25	340	240	313	580	50	180	30	313	0	30	395	110	90	275	60	60	87	180	420	0	0	180	360	350	256.665
7.65803392857458	360	6086.505	180	6910.165	591	200	168	3611.5	368	1172	4854.335	6407.575	1626.25	11449.255	1517.665	597	951.5	4179.5	2627	175	115	932	430	918	2522.5	3201.165	60	3386.17	2642	7667.835	306
5.32990493469435	420	300	300	120	199	583	768	360	385	676	460	385	145	327	150	30	616	460	436	175	156	985	505	240	1142	175	120	450	358	430	464.165
5.66573267571523	550	2300.335	720	1086	619	405	1104	1206	460	1206	1279.5	1891.25	1340.75	7105.83	674	265	909.25	1080	1372.665	681	296	435	475	1412	1558	171	1281.165	2972	4444	1556	470
5.27411432159987	524	1760	418	860	598	308	390	852	345	1022	898	1193.25	658	1331.5	330	90	435	560	901	312	50	325	205	822	1070	265	120	1584	1883.335	820	150
4.4091972719843	240	180	240	0	0	270	1110.5	360	120	744	300	120	60	353	60	30	558	280	170	315	282	120	134	296	540	60	150	180	300	100	227
3.54079119396222	60	0	0	30	30	0	60	0	25	0	0	0	0	0	0	0	124	0	30	30	60	0	60	0	90	0	30	0	0	0	30
5.36604890956124	540	220	360	180	259	322	1862	180	707	1050	360	407	55	621	60	90	1268.75	300	257	90	135	943.5	360	360	528	405	180	420	210	170	310
3.80848970827824	420	110	120	120	146	550.33	660	60	369	570	160	206	30	220	30	30	362	230	80	720.5	125	354	390	120	580	130	60	60	60	50	205
5.25625528051538	90	30	30	30	445.5	190	320	0	310	480	60	180	90	167	0	0	285	105	0	140	210	270	390	30	90	30	143	0	0	30	359.165
3.25904224454622	600	450	0	180	165	482	2254.5	240	568	630	230	203	0	466	0	30	775	330	205	522	190	360	325	120	540	140	223.75	120	60	0	377
3.15545880794295	300	2376.67	180	2046	925	105	120	896	270	1052	2046	3708.165	888	942	240	270	835.665	460	1235	175	55	510	606	928	1912	259	90	944	1945.335	1788	489
3.03089910775536	300	240	120	110	358	517	860	420	731	962	0	521	145	627	60	0	2586.5	230	275	410	640	1108	415	414	634	279	425	120	60	60	341
8.65411894168521	120	1621	60	1966	437	110	350	1122	517	1490	1326	4675.5	1526.665	15070.075	1993	913	1967.665	1042	2043.25	55	85	1130.165	730	300	952	12495.91	171	420	656	1543	219
5.08980377358982	360	696	60	50	55	278	1466	300	429	680	260	482	0	477	210	30	1347.5	170	584	175	140	576	265	180	770	795	294	234	300	340	195
5.59903658489199	450	1874.835	1120	1778.5	981	235	270	840	365	750	1314	2524.5	2805.665	5990.235	450	210	807	1678.5	2381.835	240	100	725	215	1190	988	471	140	1116	2300	986	230
8.01976245425331	1128	2788	1401.335	6951	604.5	115	180	720	425	870	1970	4255.5	4793.585	27073.585	1142	1638.915	2658.835	3192.335	3929.585	325	178	323	120	840	1074	983.5	120	1503	1738	2083	233
6.93087934497306	120	290	120	360	793	165	350	360	665	4761.5	570	3125.665	698	470	2407.25	655	2039.585	420	1491.83	150	0	772	1059.165	976.5	2248.5	28011	150	710	660	956	764
5.6005585637209	140.25	115	30	90	167	280	630	150	165	900	145	385	140	465	210	60	717	90	435	176	125	573	473	90	203	675	180	60	180	180	471.75
5.1724082787797	166	180	260	230	240	384.5	1010	180	310	1010	290	227	30	131	90	0	601	340	145	142.5	30	701.665	260	180	676	30	155	360	0	0	310
3.35486142845181	582	4468.665	360	5615.835	1332	255	170	2568.335	135	1290	2605.5	1580.75	1355.085	7375.92	1065.75	745	1331.25	5586.335	1328.415	265	132	120	180	1186	2324	257	175	4343.835	3350.5	4829	170
6.74018537949119	646	120	342	240	1303.25	190	100	180	365	4869.5	230	300	548	133	700	60	464	230	539	90	85	491	455.665	1234	538	1464.25	0	588	1012	120	260
5.31219413725324	800	340	560	0	411	1007	980	360	310	1162	120	235	245	275	60	30	420	280	430	385	85	588	175	300	600	80	256	639	720	120	392
10.1993721421756	630	3671.335	790	4564	1253	255	120	1572	519	584	2108	5154.745	2674.165	9304.245	1547	389	719	2025	2596.25	175	60	735	295	1002	2348	833	90	3021	2782.5	2526	280
4.58608613845162	960	1812	878	410	536	493	1060	1096	512	1186	580	494	312	503	90	120	1199	360	487	525	50	589.165	240	300	598	90	270	1111.5	1054	530	210
4.4637794177961	420	230	180	290	175	589	1134	300	573	1082	200	202	170	573	30	90	501.665	526	210	798	326.5	440	140	60	360	55	221	120	240	60	559
5.46083154603453	929.335	350	380	120	1092	641.25	440	600	534	1490	458	1340	545	653	120	30	424	280	815.5	537	50	920.75	823	720	1752	470	266	933	1136	380	463
5.87971002216018	360	508	240	120	240	356	876	120	544.25	1130	60	144	180	306	56	60	592	458	245	350	80	566	240	150	900	90	25	464	480	180	244
5.31616219625566	60	120	180	60	779	125	368	500	90	1628	310	295	145	405	240	150	165	230	459	115	25	110	353	480	890	200	60	360	702	220	115
3.9878287498363	120	540	120	60	140	225	710	240	309	652	570	350	115	371.25	578	120	525	310	275	30	164	254	65	240	652	2091	110	410	60	568	334
7.35855060428657	660	5108.5	600	6080	1629.25	303	154	4597.67	876	2132	4865.335	9795.92	2828.085	20547.505	3400.5	1046.25	1352.665	6731.5	4249.16	105	0	1277.665	647	1174	4359	11970.99	85	3372.335	2914	7657.5	692.165
4.4748165959391	240	110	240	110	820.5	80	330	540	200	1614	294	60	50	380	60	0	95	60	240	120	100	200	355	350	530	260	0	120	300	60	168
6.90879873439314	326	224	240	60	145	516.25	1932	238	485	1260	90	120	85	617	85	30	809	115	235	300	115	485	368	0	270	200	85	120	60	30	368
4.37410408398414	360	120	280	180	380	1015	1058	288	727.165	776	350	180	180	410	0	0	814	160	355	320	30	633	200	468	588	195	145	754	698	110	275
4.94051214122475	352	0	240	0	235	423	528	120	259	240	0	60	55	245	60	0	235	390	142	508.665	252.75	170	140	0	240	30	148	0	180	0	375
3.44011516432124	180	60	60	0	85	200	610	120	130	470	60	210	145	135	60	60	406	180	180	145	50	198	90	120	420	90	162	0	0	0	255
3.45542827374816	209	664	210	85	229	613	1328	772	593	968	573	337	210	541	355	0	797	140	440	466	110	595	397	120	583.665	180	115	498	60	925	378
4.34246686404711	238	736	120	390	230	30	1730	300	285	530	222	590	150	493	120	120	771.25	340	255	110	110	274	180	440	590	175	30	480	414	330	505
5.18471576400251	300	0	180	60	406	492	498	300	372	560	60	150	0	508	0	30	270	480	90	680.5	335	187	305	180	180	0	419	240	0	0	538
3.78265550319582	470	1659.335	472	1355	230	80	430	1290	328	650	1406.5	1408.665	826	2562.245	120	30	607.25	910	739.5	137	30	523	230	600	1857	290	30	706	1267.335	1542	345
2.10559893461402	210	60	176	80	150	365	3255	210	434	1022	0	580	571.165	3381.165	90	0	876	115	1194.165	235	360	371	325	240	236	60	150	0	120	0	319
3.06485480330161	536	400	420	170	235	340	2638	780	385	808	300	439	165	766	0	30	900	120	325	265	110	410	265	180	660	259	276	474	300	50	462
6.84185636626474	360	6817.5	530	6980.165	916.165	110	220	6499.17	589	550	4789.665	1674.665	1319.5	8247.665	772.585	1741.75	1338	3418	1227	916.665	55	935.25	424	830	3778.5	1466.495	115	5031.5	2836.665	7932.335	320
7.31055015853442	180	1740	120	2396.835	912	383.33	170	1253	365	698	1067.335	1763.25	1459.08	7836.42	1462.5	500	792	1710.5	1386	443	25	499	265	830	1323	481	30	2066	2855.5	1766	205
3.56540446875306	360	170	360	60	60	125	1092	180	371	1155	110	198	265	838	30	0	1394	206	225	254	748.5	90	180	120	480	0	654.165	60	180	0	293
5.70425069835571	660	470	240	1136	1413	250	230	540	522	2046.5	894	755.5	403	467	653	150	766	460	815	60	30	778	436	652	2284.5	1043	90	960	576	1362	631
3.01094595635937	0	30	60	30	60	157	440	30	90	600	30	145	30	363	30	90	445	55	85	258	701.25	285.25	265	30	205	0	285	60	0	30	115
4.14117805144629	360	396	180	110	320	389	1140	478	465	764	120	352	210	587.665	0	60	290	396	210	281	165	424	205	300	600	90	0	536	530	110	467
5.00382213716301	428	0	300	110	536	190	270	360	113	640	240	202	120	411	90	90	120	170	115	235	55	304	201	420	490	140	90	566	540	0	285
5.51149138682476	540	6721	530	7418.665	1029	220	110	3242.335	574	1096	5036.5	6497.245	4175.665	17636.675	1734.75	633.25	985	5856.5	3549.25	180	0	908	379.665	1170	1950	2301	295	4477.335	2042.5	7901.835	140
3.7026862008137	540	360	360	220	667.25	619	550	780	594	1086	280	505	231	353	150	90	731	938	425	231	110	425	410	658	774	106	55	1330	828	996	517
5.51853062875559	413.25	1191	204	255	631	787	1044	978	425	640	935	854	205	632.5	210	120	756	428	375	170	50	844	638	240	995	180	253	1187	780.5	1263	528
4.22128333369667	360	220	240	0	210	229	2308	0	366	580	120	522.25	150	764	60	30	1349.5	180	320	458	136	478	120	0	660.5	120	285	360	120	300	540.25
5.30931417935088	240	170	120	0	90	284	1246	228	246	1575.335	120	382	217	1026	0	30	1821.5	40	503	288	1317.75	319	445	300	360	581	504	280	60	60	328
4.65069454703251	240	220	0	220	605	365	460	832	647	570	300	324	295	286	198	30	496	600	427.665	235	25	856.665	390	120	1230	258	175	656	290	790	294
3.13250933080596	300	1297	370	180	195	726	2212.5	790	480	618	760	1185	185	473	268	0	1234.25	480	608.165	335	110	1452	795	180	1284	407	350	540	660	690	477
3.90758215945187	0	60	30	60	319	55	180	30	145	1004	170	150	110	80	120	60	60	140	140	120	0	265	170	52	237	90	30	90	30	60	150
4.83024986180305	540	1080	420	494	261	480	1622	240	619	886	1312	1367.5	547	1411.165	237	60	634	548	781	300	85	559	145	700	1722.5	421	30	942	700	680	210
5.49671115363875	360	3342	360	2733.335	1168.75	294	628	3207.5	480	1312	1964.17	2621	1687.25	5608	534	210	270	1610	1694.5	403	351.665	744	258	712	1870.5	430	120	2866	2342	3252.335	290
3.70126617100243	120	758	180	170	542	260	390	480	457	794	120	1101	498	1840.83	675	180	600	340	1112.33	120	50	947	437	210	1120	1659	175	1002	804	450	365
4.97080100607774	180	110	60	270	559	205	50	300	270	1150	342	408	397	378	733.33	270	611	240	325	135	85	393	120	350	1457.335	691.5	180	180	480	360	145
6.97966655444912	240	1622	180	1736	1529.25	317	120	926	340	2207	1594	3173	1076.5	3533.335	1133.165	180	650.5	1202	1640.25	145	60	763	376	768	2500	2705.5	146.665	2653	1454	1901	295
5.27144450393895	207	225	120	0	224	194	3306.5	150	293	1096	120	656	512	1256.5	60	60	1457	175	596	235	160	692	380	60	445	140	156	90	150	60	387
8.13381486464296	530	1372	644	4031.835	1409.75	85	210	410	918	590	1438	12716.335	2698.5	2772	2410.585	7204.66	11280	1538	4314.5	30	140	665	528	1698	2418	23189.83	200	1430	1544	2232.335	255
2.8593195911407	180	300	60	180	210	170	1020	660	373	290	170	88	60	204	90	30	373.335	120	150	319	155	263	352	300	360	60	60	352	650	170	290
7.32343141003294	822	1643	824	2465.335	345.5	532	728	830	325	1306	1168	724.33	1018	5083	150	177	573	1074	646	205	224	464.165	269	600	1050	90	60	1355	944	904	425
5.2760500293483	300	120	1058	170	30	557	3308	180	458	1643	300	406	115	1052	120	30	1000	470	230	411	317	440	190	300	590	231	200	60	60	0	434
10.2565886177715	300	5450.335	754	7325.335	867.5	170	342	2753.5	686	1684.335	3476.335	7372.415	5003.58	30577.165	2521	1722.5	2415.25	4804.5	4432.83	296	80	707	703	878	2062.5	7750.835	307	2504	1872	3618	265
4.33636220530161	232	290	120	562	1175.75	217	220	180	526	4465	620	1315.5	812	250	2036	498.665	620	180	2071.165	200	30	175	460	510	1670	3135.75	90	872	240	1328	446
6.71298110923684	300	982	472	2613.5	708	209	280	1733.5	175	634	1290	1379.665	941	12257.505	979.5	419	642	1979.835	1014	115	75	382	260	1116	1154	704.5	230	1982	2772	2152.5	90
2.12375324009432	356	60	360	240	603	475	550	592	316	1146	120	299	267	383	90	150	270	180	235	385	135	335	265	540	720	30	120	60	1010	110	470
4.55399056934951	600	180	360	60	322	660	1616	300	338	1078	170	198	150	498	60	30	694	290	231	548	135	547	447	240	420	235	270	360	60	60	422.165
5.58423475786556	180	908	360	1022	1592.5	165	50	414	691.165	1197	1036	6862.415	2298.415	1213.75	2731.415	905	1237	400	3908.915	140	30	776	295	1332	1651.5	13800.415	345.5	768	600	1598	143
3.24650655598239	480	530	360	234	90	455.665	2054	720	320	1891	60	315	145	391	60	0	571	430	175	698	254	435	205	180	658	170	317.5	410	344	270	725
7.11888130827504	300	1040	180	280	550	215	300	360	205	360	1030	692	260	295	207	0	210	220	291	150	55	436	375	540	1803.335	614	55	956	646	1582	255
4.70683196976284	710	60	300	180	260	420	870	420	434	780	240	418	233	350	90	30	599.75	290	218.5	431	190	423	120	60	540	150	30	60	360	60	434
3.75440147583122	180	290	60	100	150	300	674	370	375	690	470	265	145	365	30	120	205	300	260	205	50	350	180	120	960	115	80	240	120	330	285
10.7352590721241	1646	6637.005	1632	9407.165	1107.5	205	330	3232	827.5	1534	4028	4483	2890.75	36423.585	1176.915	4823.33	9513	7511	2742.415	350	90	1016	354	1862	1974	3646	115	1907	1750	4741	115
7.83381216633438	660	2137	300	1662	1274	524	932	1780	491	1274.5	1566	3181.75	1191.5	2899.165	1685.665	728.25	1412	694	1859.25	440	80	1085.75	592	652	1570	1676.165	240	1210	1967.335	2108	494
5.14830594980575	420	332	350	170	235	220	2472	240	385	470	165	171	90	636	90	60	459	410	265	317	315	513	205	180	120	30	30	180	240	0	265
3.33306681685334	286	120	240	60	221	491	1002	480	405	640	0	80	60	195	30	0	350	350	168	558	110	559.5	210	420	480	30	90	240	240	60	230
5.68073217939082	720	3902.165	1215	7630.33	1293	387	885	2501	681	896	2349	1875.665	3642.75	16783.17	1261.5	377	1039	3868	2390	235	80	598.165	430	1224	1140	442	254	3488.5	3736	1334	315
4.38341754191377	420	1056	500	498	270	340	2174	716	534	710	864	737	717.75	1309	120	60	678	360	679	249	80	707.665	286	760	997	145	60	1704	1446.5	780	405
4.57133621823546	300	60	60	0	265	500	796	172	525	590	60	90	115	280	30	60	301	230	150	717.75	567	145	410	420	420	180	210	120	0	0	221
3.19508095918246	480	750	120	290	270	415	710	660	350	908	810	234	225	345	120	60	928	410	250	205	75	519	320	240	592	350	85	346	234	674	206
6.85118863119059	420	3825.835	758	1203	1116	225	270	2995	658.25	626	2734	3291.165	1789.665	5103.84	569	150	514	1276	2229	25	134	434	300	716	1144	1893.5	150	2048	1650.5	3666	320
