expression	H3K14ac	H3K18ac	H3K23ac	H3K27ac	H3K27me1	H3K27me2	H3K27me3	H3K36ac	H3K36me1	H3K36me3	H3K4ac	H3K4me1	H3K4me2	H3K4me3	H3K79me1	H3K79me2	H3K79me3	H3K9ac	H3K9me1	H3K9me2	H3K9me3	H3R2me1	H3R2me2	H4K12ac	H4K16ac	H4K20me1	H4K20me3	H4K5ac	H4K8ac	H4K91ac	H4R3me2
6.74796204316869	240	1640	240	1170	843	107	500	660	400	600	888	1814	1515.665	14876.5	472	167	1231.5	1080	2957.665	180	55	751	265	740	540	8609.33	85	808	120	1266	199
6.75083535165935	300	742	120	360	469	195	424	476	225	712	864	2327.75	593	4780.495	470	180	899	436	1046.5	60	50	393	420	360	866	1223.75	185	300	300	1146	175
2.61614468551208	528	50	590	110	30	55	2918.5	180	345	802	170	980	1072.5	4746.665	60	0	1505	300	1057	292	275	281	145	240	520	197	235	120	240	60	380
8.81400124513742	360	2593.5	418	2664.5	910	170	210	2505.835	593	1094	1842	3750.835	1649.25	13530	1418.5	1841.5	3358.085	2727	1678.835	320	55	717	210	1466	1939	5364.915	145	2341.5	2184	2615.335	373
7.4934814892715	824	5368.335	594	7834.835	473	120	290	4186.335	325	540	3776.835	1482.995	1878.5	8953.005	1177.5	828.5	844.5	7081.495	1453	353	85	484.665	414	1737	2310	852	175	7220.5	5627.835	3544.665	235
10.1044284387662	266	3400.08	235	4432.165	463	145	290	2531.665	295	830	2317.745	715	865	20393.07	470	1423.25	2522.25	3741	948.165	365	140	190	60	508	1147.75	2521.165	90	2561.835	1747.5	4112.835	230
7.04960547422136	470	9585	1558.335	14482.835	1280.165	145	60	6199.5	832	808.335	4659.5	1958.165	2278.835	24617.655	995	688	1054.5	12761.665	2079.415	135	0	617	671	1496	4265.33	2349.08	210	5164.835	5509.335	6153.165	315
8.52565726982837	412	1900	180	2143.335	917.33	105	120	770	539	1756.5	1422	3580.495	1413.165	6595.835	1932.5	1535.665	1834.665	1002	1534.335	165	55	934.5	600	420	1386	3324.5	80	1052	978	1872	290
4.69679129681002	60	120	60	60	60	480	1306	300	290	1120	60	258	325	897.5	30	30	1128	300	150	230	100	475	231	120	402	200	275	0	0	210	223
8.49385803206918	664	2594	360	2670.5	1492	160	290	843.335	549	712	1926	7375.5	1767.165	8891	1439.665	270	435	1772	2369.25	205	30	1068.5	557	1492	2046.5	3202.25	90	1336	1846.5	2108	647
7.4603447256088	176	410	120	570	75	195	1284	250	111	730	420	1365.665	990	13962.175	378	649	1727	820	1397	115	215	534	175	180	810	1786.25	115	180	180	240	217
5.06692961249102	420	610	714	350	339	395	1264	880	345	952	340	858.25	792	5110.42	0	90	995	550	998.5	560	190	467	338	300	988	120	145	420	920	220	411
8.81976363005632	240	2044.5	300	2573	120	165	170	3010.75	429.165	888	1567.5	1190.915	1473.5	12500.83	0	0	3075.25	1772.5	1083	175	50	300	150	297	576	2671.835	160	1297.5	734	2290.33	200
7.87203585485496	120	8192.83	1396	8503.335	1031.665	275	180	6345.335	774	614	3897	5120.5	2413.915	21394.5	988	1075	2033	7113	3340	235	50	849	457	1522	1996.5	1877.915	180	3711.5	3158	5574.165	120
5.74082935238144	540	5243.5	864	4451.835	840	164	546	1714	629	820	2282	2314	2101	18434.505	575	704.165	1039	2984	3165.08	234	160	460	323.75	1778	1922	1071.75	120	1796	2422.5	2997	285
3.57402540603243	120	748	300	120	233	97	2266	480	420	1380	480	1322.5	565	1737.915	120	60	1326.75	360	535	60	80	429	318.5	120	952	1824.5	450	300	300	342	425
7.23331244811283	708	5127.5	1106	2887	1527	271	120	3860	713	670	4124	5136.505	2807.33	18003.245	2119.33	564	893	2787	3607.17	235	80	697	330	780	2154	2222.5	197	2891.335	2130	5414	210
8.47293822766106	468	2893.5	634	2303.5	830.835	90	0	863.335	611.665	688	2044	3054.835	1353.75	12036.75	1311.75	654	1360	2614	2127	205	105	812	412.335	1292	2450	1644.5	342	958	1690	3044.835	315
3.81839560894942	120	1255.5	300	1127.75	590.5	358	882	240	603.165	666	538	3075.08	2441.915	13388.005	849.665	250	564	911	2977.75	229	105	798	388	210	696	1107	180	679	600	861	397
4.52797051638245	236	60	0	50	80	110	2229	240	266	458	346	587	326	1650.915	30	30	1370	360	678	171.25	55	199.5	150	120	774	568	345	0	120	120	280
6.11296400165002	288	1374	120	742	230	215	620	1478	394.165	1136	1022	1118.165	665	7146.005	356	195	547	1004	1342	220	130	518	340	780	1222	421	30	1094	1134	754	320
3.90053325026918	300	2143.5	340	1549.5	774	398.5	230	1160	366	862	600	1354.5	1971.25	18348.585	373.25	235	574	954	2094.335	210	55	632	337	810	600	189	80	1552.335	2821.5	1343.5	142
7.93056046047616	90	947.5	60	931	613	80	210	599.25	283	540	664	2282.835	900	4017.835	409	180	448	428	1322.25	150	55	428.25	120	360	388	907	115	442.25	597	524	140
9.94545449135743	416	6320.665	360	5564.67	1287	115	230	3699.5	475	926	4859	2213.25	2586.835	16400.83	569	1137.33	1460	3595	2210.5	235	50	842.165	349	980	2175	3065.42	205	2036	2415	6679.5	255
2.87063662832196	540	340	360	280	409	170	1700	540	450	700	290	876	1148.5	5191	30	90	946	852	2156.25	473	658	494	353.25	808	1002	445	210	532	1160	350	401
4.65218830482171	660	240	660	60	85	160	3018	120	336	1072	60	557	526	3481.75	0	0	1145	354	630	299	338	360	240	180	652	258	260	120	360	120	290
4.55616007263161	180	170	240	160	120	265	2098	180	198	690	110	605	355	3855.41	90	60	855.25	120	891	210	110	464.5	204	180	846	380	195	180	0	110	115
10.0006528287664	540	7766	927	8572.17	531	190	210	4644.5	694	1118	7983.665	914.665	1752.75	25630.505	1343	3159.165	6727.34	10822.835	2212.25	199	80	635	344	1104	4003.5	2952.75	110	4905.33	2683.335	12767.665	275
4.85297200783958	236	290	0	120	80	275	1664	0	330	456	270	1322	440	2834.75	60	60	1859.835	520	702	192	220	616	385	120	584	1277	330	180	180	290	347
4.44773244301658	360	1462	300	549	926	205	350	590	809	760	890	8434.75	1892.165	2672	1045	500	748	230	3470.245	190	0	729	731	534	1573	10347.665	210	480	540	800	361
4.83315798496518	300	60	174	160	120	335	1662	0	265	350	230	593	325	1302	90	30	2303.915	120	320	150	373	417.5	170	60	956	283	427.75	60	0	0	204
5.31227451087722	290	1592	474	1386	899	423.25	210	714	516	170	1438	2183.25	1666.92	8081.425	710	842	1247.665	1625.335	2492.915	200	190	457	491	360	1728	1087.165	90	1013	1269	1665	180
6.73807014523378	532	4528.5	660	4049	1062.585	210	430	2006	947	1132	1744	2193.415	1603.915	10994.84	670	353	1081	3125.835	1958.75	515	75	550.665	286.665	1944	2224	1215.665	85	3432	4729	2719	90
8.42222735231985	526	7749.835	710	9720.84	1012.335	170	150	5447	629	612	5628.165	2891.415	1335.5	18207.83	1219.665	1715.25	2989.665	11685.665	1735.25	170	0	593	490	1362	3080	2864.995	81	4561.665	2667.335	6964.835	255
3.47492790163738	420	60	60	60	195	512	1549	180	389	620	60	334	197	577	0	0	996	280	170	257	165	386	210	60	720	349.165	185	60	60	60	363
6.0136552520481	956	1330	924	1128	1062	135	410	720	588.5	950	736	2661.165	1459.5	5948.415	633.665	210	748	1272	2491.25	240	0	522	290	600	996	1641.665	180	1352	2151.335	1504	281
5.62056878640029	290	910	120	160	120	165	2801	540	275	690	270	2076.665	1325	6115.165	173	30	2396.665	330	1511.5	145	215	504	300	180	1116	1004.25	170	240	300	350	373
5.72934950158287	60	4167.335	240	2626	440	125	769	7826.835	431	590	2052	2930.5	2511.085	10655.665	528	60	978	1738	3238.165	90	25	470	206	420	1575	1495.415	145	2619	1138	3779	355
3.93204913715711	360	862	526	230	145	287	3334	390	759	390	230	2083.5	1738.5	9335.92	0	60	2972.5	480	1674	325	513	906	255	300	410	921.5	200	480	240	230	290
7.87339030718042	390	1660	360	1190	875	140	230	814	562	580	1190	3168.915	1653.58	7234.75	1033.25	875	1331.75	958	2727.415	265	25	505	415	1176	1282	3633.83	180	894	1088	1534	255
3.85220930472629	660	714	412	110	85	336	3918.5	348	490	1610	168	1578	689	4275.5	90	0	2846.25	562	1227.25	340	574	485	475	120	720	787.5	235	180	288	60	476
10.4529317851501	648	2985.33	1186	4671.5	636.75	110	390	1440	451	700	2202	1226	2131.5	17211.085	926.75	2814.08	5449.915	3458	2054.5	120	125	235	60	1042	1388	1868	60	1282	1130	2552	330
4.74250178616835	0	50	60	60	85	315	2670	60	395	860	270	635	265	1102.83	60	60	2009.5	280	475	85	100	354	420	180	590	928.5	300	120	60	220	229
7.10525276331276	120	6379	410	6730.165	770.165	139	280	5077.5	605	748	3806	5922.415	1587	11864.335	1840	3865	5583.83	6774.5	2336.835	260	80	277	235	988	1804	6530.005	85	1498	1534	6583	320
5.75201692889191	480	60	896	180	25	215	2074	720	233	760	120	202	535.665	2494.25	30	60	585.5	400	699	404	340	230	349	240	360	115	164	120	414	60	317
6.06059640893533	1156	8672.005	1780	11750.99	940	310	340	7456.67	703	780	8269.835	1582.5	1662	23910.08	1188	2577.165	4380.335	15908.335	1990.165	733	243	427	402.75	2307.335	4480	966.335	55	8468.83	5682.165	9841.83	376
5.73273429660597	450	1350.335	652	1526.67	257	420	2270	1719.335	424	3359	860	558	1287.25	21681.085	499.5	150	3967.665	1168	893.5	520.25	2205	568	225	480	1272	116	4493	1937	2195.665	1946.5	290
9.52713818736818	120	1778	420	2263	449	70	110	1118	379	1168	744	3306.665	1100.5	10482.585	843.5	354	834	1286	1564	115	25	464	392	534	1404	4650.505	90	700	1038	1016	277
7.68157189385837	240	892	60	764	216	0	60	360	90	60	180	887.5	558.5	4316.42	90	175	587	1197.335	764	30	0	120	90	454	540	520	87	524	402	280	30
3.9336230360346	180	1178	60	864	257.5	250	580	948	511	620	572	645.25	660.5	3575.165	150	60	433	350	899.5	150	85	425	230	580	360	115	120	790	1116	622	85
2.93448699041716	120	110	180	110	325	302	2250.5	120	305	930	60	150	150	695	0	30	1090	140	240	544	501.665	508	351	360	936.665	110	366	60	120	60	410
6.63846045356333	240	2104.5	0	522	285	155	450	1010	465	300	730	3181.75	1310.665	3865.75	180	60	908	628	2061.165	85	30	869.165	469	120	1317.335	6457.25	360	440	466	1196.335	202
3.8804962179734	600	360	300	230	371	474	1824	234	572	1194	0	145	264	479	30	30	556	342	120	399	135	359	286	240	360	60	150	360	300	0	458.5
7.98083948114872	590	4967	540	5268.335	1040.25	264	400	2517.835	798	1100	3433	4531.745	3341.91	20055.99	1822	1739	2314.335	4080.665	3593	202	255	459	193.5	1010	2428.5	2098	285	4136.665	2234	4131.835	395
4.21609232056087	350	678	360	290	260	305	780	360	167	900	300	774.5	2592.755	8939.34	90	30	719	782	1920.915	205	85	551	268	480	478	115	85	588	590	390	244
7.05349497113079	704	3964.5	180	4438.335	997.75	181	260	2522.335	461	120	1920	1847.25	1096.5	9308.995	120	90	409	2300.665	1303.75	568	25	355	225	1686	2404	1034.5	85	2437	3430.5	3011.335	345
6.54063742575054	120	1488	240	2074	767.5	225	0	1034	455	540	920	4031.415	1157.5	6267.49	1103.665	737	1325.5	2482	1594	115	130	423	294	478	2656	4770	110	919	1056	1691	230
7.28371948317262	240	3860.5	480	4606.665	825	186	390	2345	486.5	818	2504	1479.25	2272.25	17212.09	385	328	1260.835	3659	1543.75	597	110	481	350	1106	1839.335	509	230	3660	4724.5	3947.67	223
5.28957198694944	90	1177.665	170	771.75	597	190	1200	854.25	593	566	488	1578.25	2729.5	15895.91	180	150	803.665	865	2977.915	354	85	898	472	320	261	458	90	907	618.665	751	165
7.22342003360975	830	5313	1493	6420.665	800	110	460	3256	609	850	4278	1912.75	2363.665	29661.01	1362.5	3125.835	5218.33	4865.165	2253.75	120	0	448	265	946	1556	3791.75	165	2335.335	1270	4261.335	260
4.82481121061074	420	1294	346	300	173	255	1710.5	770	511	1148	806	1533.75	567	3735.25	298	150	1835.83	684	1286	150	110	635	385	420	1300	1539.665	175	532	712	984	392
4.20652899192782	160	1342	60	657.335	577	155	340	470	200	776	906	3219.915	710	3447.415	725	240	1218	520	1414.75	145	50	462.5	476	300	590	4564.745	170	480	300	998	283
4.68647686374555	360	1798	240	1118	1232.915	225	0	892	510	680	1540	6373.25	1204.5	5363.665	763.665	180	550	672	1489	120	25	852	525	810	2592	6976.085	90	1008	930	2738.835	245
6.84779771588256	240	3699.165	466	3439.5	1667.5	285	210	2158.67	585	770	1980	3912.585	1950.915	8300.415	1346.335	311	650.75	1788	2133	60	50	569	231	660	3070	901.5	30	2440.665	3163.335	3920	195
4.72842047118391	480	652	240	732.335	225	186	2424	660	499	926	754	1136	468	1213.665	120	60	1084	840	495	235	30	713	325	296	1102	572	295	1026	985.335	1130	472
8.07199924107908	180	1586	0	700	442	185	240	410	528	636	1076	4458.33	821	2653.415	1270.5	551	1175	788	1856.915	120	0	852	470	600	1748	11633.17	340	60	470	1852	375
4.41266549664476	120	480	470	60	55	140	3986	120	235	1224	226	1075	662.5	2031.25	90	30	1631	110	911	145	207	740	416	60	420	1067.5	235	120	120	290	225
7.60768192693284	120	1448	120	1647.335	1391	200	410	1006	896	924	860	10629.165	1987.5	6726.325	1235	1873.335	1592	1234	2746.17	230	25	1421.335	582	700	1124	2747.5	228	960	1753.5	1046	170
7.28505408154173	300	3580.005	470	2915	627.665	348	160	2704	375	420	2873.335	1823.75	1443.75	9709.5	647	1558.415	2112.75	4656.5	1846.75	180	30	378	300	1170	1499	851	115	2280	3287.5	3421	150
6.39666712075699	480	2811.335	360	4956.165	1428.665	250	396	1919.335	669	740	3134.335	6505.835	2238.25	14386.575	2185.5	1225	1601.335	3506.5	3286.665	85	25	716	445	892	1919	3284.415	180	2909.5	2360	3191.335	136
8.18282194616615	708	5406.835	1250	6815.165	850	135	420	3769	364	1533.5	3502.335	3199.335	2449	28983.83	1000	3671.75	5936.5	4684.665	2244.08	319	140	695	560	1344	1691	329.25	201	3428.5	2071	3636.5	285
7.00193299961474	180	1748.335	380	2154.335	994	85	270	1048	523	862	934	2783.165	1596.165	9748.24	1364.25	90	601	1690	2111.25	220	80	496	470	780	1560	804	120	878.5	993	1800	265
8.67582126132746	720	8299.67	2114.665	11185.83	543	125	390	6359.835	691	1092	6472.5	1154	4180.67	43502.655	798.25	2992.5	5106	10432.34	2888.5	240	80	525	385	1310	2412	1996	205	4520.665	1855	7083.335	325
6.99866214203744	470	2542.835	644	3097	930.165	484	220	1184	667	966	1939.335	5125	3605.335	20195.415	1808.665	1782.25	2350.415	2857	3919	443	85	665	225	752	2229	3087.665	145	2282	2291	2059.665	230
8.19077444864354	360	2150	699.335	4195.67	1367	280	490	1392	445	620	2009	2112.335	1354.5	16455.915	1367.5	1298	1229	2744.5	1869.75	200	105	485	321	780	1798	1185.165	120	2463.835	4207	1422	205
4.75406852496234	420	496	180	240	410	212.5	220	360	202	60	992	627.665	120	205	634.5	334	578	170	173	85	0	511	210	180	682	210	115	632	300	514	85
3.58108263975576	480	4822.165	1376	4480	1002	105	330	5691.5	714	690	3405.335	6839.835	3168.75	17731.325	1856	4015.165	5456	5903.665	3413.83	200	30	641.5	267	1450	2254.5	5495.585	205	1778	1934	4619.165	454
7.21560388309711	534	3160.335	578	4176.5	1303	411.25	310	2225.75	847	876	2468.75	4761.17	3477.75	27701.41	2152	2358.585	2322.75	3748.085	3792.08	402	135	767.5	477	499	1825.25	2784.585	200	2044.75	1524.415	3110	338
3.42572575312341	360	230	404	60	415	390	2200.67	180	466	1012	120	296	145	710	60	90	1139.5	170	300	360	110	497	325	580	420	145	200	238	588	120	120
5.0961461013496	528	4211.165	716	6151.165	1471	215	390	3469	707	650	2530	2701.75	2804.585	24523.255	1421.25	1031.5	1283.835	5378.5	3182.585	240	25	696.5	255	1404	1474	834.5	175	3827.835	4245.5	4027	285
8.03454191683314	360	1168	230	2418	717.5	135	240	1384	534	1458	1694	3344.915	1738.915	7437.41	1440	1916.25	2481.75	2116	1960.585	150	0	554.33	230	1329	1346	3300.085	150	1460	2114	2495.335	200
7.82712327123015	0	0	120	158	30	0	0	120	55	0	0	0	142	1158	115	167	156	360	30	0	0	0	0	0	0	120	30	0	60	70	0
3.41029090992123	120	1385.335	0	340	85	230	1338	240	295	540	280	2496.25	1293.665	6623.33	390	145	1159	456	2236.665	230	80	627	330	240	706	4635.915	195	120	300	410	350
4.97015699050751	886	2757.5	620	742	451	110	1262	1338.5	334	660	1429.335	3716.335	1845.915	6272.5	30	30	558.665	668	2489.5	263	30	630	315	600	985.335	1247	115	534	912	1128	202
8.51274531426019	706	6543.67	792	9481.335	403	280	280	5158.5	676.5	1230	3846	1587.165	2497.5	21840.415	1246	2883.75	3825.255	8695.835	1988.75	180	100	362	412	1344	2436	2543.25	252	5624	3251.835	5944.335	205
5.66476094166523	660	1860	1104	680	191	318	1400	1242	332.5	626	410	1397	4522.33	15249.74	210	60	690	862	4170.415	150	190	330	210	590	714	1082	30	480	840	110	310
6.93233520229648	360	1598	420	1440	411.665	280	482	1166	400	460	576	1164.415	1358.5	11495.83	694	681	792	1023	1545.335	210	50	374	175	240	884	597	120	838	630.5	740.335	226
9.41873164150319	540	4980.335	862	2856.5	1120.5	226	160	2784	556	580	3271	3776.665	2943.75	10967.58	1522.5	1292	1619.665	3897.5	2910.25	235	30	251	295	1184	1914	2161.915	60	3038.5	2474.5	4218	100
9.1248173413948	832	17985.835	928	18182.835	762	269	50	18858.33	948	900	13882.665	2822.67	2669.415	29766.75	1127	3251.59	5312.335	14587.335	3270.17	205	55	530	300	1854.67	4596.67	4875.335	220	6585.67	5166.5	19657.005	145
7.71873660500345	400	3531	642	3981.5	1097.665	110	120	2314	428	760	2002	5140.915	2920.75	17002.485	1232	295	582	2006	3797	142.25	55	735	265	888	1704	1819.75	90	1387.335	1597.335	3214.835	210
4.65629049041374	348	3938.5	240	6321.5	461.665	120	330	3937.17	345	710	3496	1339.915	786.75	16006.245	510	374	435	6664.005	1313.915	249.665	100	449	203	826	1861.335	258	250	2982.335	3209.165	5014.17	252
6.69405017010283	466	2683	420	1536	1285.25	200	460	2177.335	568	810	1692	2881.83	1398.5	5507.575	324	30	350	1463.335	2090.5	263	185	869	476	598	1945.335	736	90	1713	1688	2860	502
7.87123489365875	240	10056.335	1002	3995.835	779	252	430	9142.5	662	582	7562.665	2721.25	1990.83	7343.745	145	30	674	2094	1911	265	110	872	210	1362.5	3326.5	1904.5	135	4608.67	3367	15749.5	388
8.45779556653109	360	2652	401	2041	1028	170	160	1976.005	484	696	2531	5828.585	1812	5770.92	2192.335	863	1247	1838	2869.75	235	80	465	235	1126.5	2204.67	4506.835	30	1544	1419	3273	229.165
4.5985659257914	234	1290	660	350	210	230	1216	420	313	170	692	1365.335	1956	9319	30	150	937	1024.5	2304	289	80	235	324	878	1299.335	627	150	1324	1714.665	999.5	275
10.2154475174474	210	1631.5	360	1352.085	937	195	230	733.5	315	1130	1074	2640.835	1936.665	7219.165	1753.25	1779.5	2007.665	1140.5	1669.5	300	125	469	265	472	1013	1836.75	112	1327.25	1099	1597.665	190
6.88660416288348	588	8890.165	1438	10762.665	465	55	120	4598.5	515	700	4641	1209.665	3800.75	37845.9	608	2133.165	3314	7179.5	2632.75	170	80	431	484	1298	2808	1363.5	205	3042	2912	6605.83	370
3.41213072754753	360	590	420	0	90	310	2012	294	545	816.335	120	580	370	2362	30	60	1044	350	803	120	200	415	174	180	720	407	180	300	180	120	337
